Player,Injury,Start Date,Return Date,Days Missed,Injury Category
 Damian Lillard,sprained left ankle,2024-02-06,2024-02-09,3,Ankle
 Damian Lillard,sore right calf,2023-11-09,2023-11-13,4,Calf
 Damian Lillard,left adductor injury,2024-04-12,2024-04-14,2,Unknown
 Damian Lillard,strained right calf,2024-12-19,2024-12-23,4,Calf
 Damian Lillard,illness,2024-12-23,2024-12-28,5,Unknown
 Damian Lillard,right Achilles tendinitis,2024-04-28,2024-05-02,4,Ankle
 Daniel Gafford,bruised right hip,2023-12-11,2023-12-13,2,Hip
 Daniel Gafford,concussion protocol,2024-01-17,2024-01-21,4,Head
 Daniel Gafford,sore right elbow,2024-04-13,2024-04-21,8,Elbow
 Daniel Gafford,ankle injury,2023-10-30,2023-11-03,4,Ankle
 Daniel Gafford,ankle injury,2025-02-02,2025-02-03,1,Ankle
 Daniel Gafford,sprained left ankle,2025-01-07,2025-01-09,2,Ankle
 Daniel Gafford,illness,2024-11-27,2024-11-29,2,Unknown
 Daniel Theis,illness,2023-12-08,2023-12-12,4,Unknown
 Daniel Theis,sprained left thumb,2024-04-07,2024-04-09,2,Unknown
 Daniel Theis,neck spasms,2024-12-05,2024-12-12,7,Neck
 Danilo Gallinari,lower back spasms,2023-12-29,2024-01-03,5,Back
 Dante Exum,bruised right heel,2024-01-03,2024-01-24,21,Unknown
 Dante Exum,bruised left lower leg,2023-12-21,2023-12-23,2,Unknown
 Dante Exum,sprained right foot,2024-04-13,2024-04-21,8,Foot
 Dante Exum,placed on IL  surgery on right wrist,2024-10-23,2025-01-31,100,Wrist
 Dante Exum,sore right knee,2024-01-27,2024-02-28,32,Knee
 Danuel House Jr.,lumbar spine injury,2024-01-16,2024-01-18,2,Unknown
 Danuel House Jr.,illness,2023-04-22,2023-04-30,8,Unknown
 Danuel House Jr.,bruised left quadriceps,2023-11-25,2023-12-05,10,Unknown
 Dario Saric,sprained left ankle,2024-12-07,2024-12-22,15,Ankle
 Dario Saric,sore right knee,2024-03-29,2024-04-11,13,Knee
 Dario Saric,illness,2024-02-01,2024-02-04,3,Unknown
 Dariq Whitehead,concussion protocol,2025-01-09,2025-01-12,3,Head
 Dariq Whitehead,right foot injury,2023-12-02,2023-12-06,4,Foot
 Dariq Whitehead,right foot injury,2023-10-25,2023-11-03,9,Foot
 Darius Garland,strained neck,2023-11-14,2023-11-17,3,Neck
 Darius Garland,sore left groin,2024-11-20,2024-11-23,3,Groin
 Darius Garland,bruised lower back,2024-04-14,2024-04-19,5,Back
 Darius Garland,fractured jaw,2023-12-15,2024-01-30,46,Unknown
 Darius Garland,strained left hamstring,2023-10-27,2023-11-03,7,Hamstring
 Davion Mitchell,illness,2023-12-02,2023-12-03,1,Unknown
 Davion Mitchell,strained right shoulder,2024-12-19,2024-12-22,3,Shoulder
 Davion Mitchell,foot injury,2025-02-02,2025-02-03,1,Foot
 Davion Mitchell,illness,2024-12-29,2024-12-31,2,Unknown
 Davis Bertans,illness,2024-01-08,2024-01-11,3,Unknown
 Davis Bertans,hyperextended left knee,2024-02-23,2024-02-27,4,Knee
 Davis Bertans,sore right knee,2024-02-06,2024-02-09,3,Knee
 Day'Ron Sharpe,hyperextended left knee,2024-01-25,2024-02-12,18,Knee
 Day'Ron Sharpe,bruised wrist,2024-03-05,2024-03-09,4,Wrist
 Day'Ron Sharpe,strained left hamstring,2024-10-22,2024-12-02,41,Hamstring
 Day'Ron Sharpe,illness,2025-01-08,2025-01-09,1,Unknown
 De'Aaron Fox,sprained right ankle,2023-10-30,2023-11-13,14,Ankle
 De'Aaron Fox,right shoulder injury,2023-12-16,2023-12-18,2,Shoulder
 De'Aaron Fox,bruised left knee,2024-02-28,2024-03-04,5,Knee
 De'Andre Hunter,sore left foot,2025-01-15,2025-01-17,2,Foot
 De'Andre Hunter,right knee injury,2024-02-02,2024-02-03,1,Knee
 De'Andre Hunter,sore right knee,2023-12-22,2024-01-30,39,Knee
 De'Andre Hunter,right knee injury,2024-11-16,2024-11-18,2,Knee
 De'Andre Hunter,illness,2025-01-25,2025-01-27,2,Unknown
 De'Andre Hunter,sore right quadriceps tendon / various injuries,2023-12-11,2023-12-16,5,Unknown
 De'Andre Hunter,right knee injury,2024-02-10,2024-02-12,2,Knee
 De'Andre Hunter,right knee inflammation,2024-10-27,2024-11-09,13,Knee
 De'Anthony Melton,lumbar spine injury,2024-01-14,2024-02-23,40,Unknown
 De'Anthony Melton,back injury,2024-04-20,2024-04-25,5,Back
 De'Anthony Melton,sore back,2024-01-01,2024-01-10,9,Back
 De'Anthony Melton,bruised left thigh,2023-12-22,2023-12-24,2,Unknown
 De'Anthony Melton,strained lower back,2024-10-28,2024-11-08,11,Back
 De'Anthony Melton,back injury,2024-02-29,2024-04-09,40,Back
 DeMar DeRozan,lower back injury,2024-11-26,2024-12-01,5,Back
 DeMar DeRozan,back injury,2024-11-15,2024-11-21,6,Back
 DeMar DeRozan,sprained left ankle,2023-11-30,2023-12-02,2,Ankle
 Dean Wade,illness,2024-02-12,2024-02-21,9,Unknown
 Dean Wade,sprained right ankle,2023-11-22,2023-12-06,14,Ankle
 Dean Wade,illness,2023-10-25,2023-10-27,2,Unknown
 Dean Wade,illness,2024-11-04,2024-11-08,4,Unknown
 Dean Wade,sprained left ankle,2024-11-18,2024-12-03,15,Ankle
 Dean Wade,sore right knee,2024-12-23,2024-12-27,4,Knee
 Dean Wade,sore right knee,2024-03-20,2024-05-11,52,Knee
 Deandre Ayton,sore left calf,2025-01-11,2025-01-13,2,Calf
 Deandre Ayton,illness,2024-12-13,2024-12-19,6,Unknown
 Deandre Ayton,sore back,2023-11-22,2023-11-26,4,Back
 Deandre Ayton,sore lower back,2025-01-18,2025-01-19,1,Back
 Deandre Ayton,right index finger injury,2024-11-12,2024-11-27,15,Hand/Finger
 Deandre Ayton,left elbow tendinitis,2024-03-22,2024-03-29,7,Elbow
 Deandre Ayton,sprained right hand,2024-03-01,2024-03-09,8,Hand/Finger
 Deandre Ayton,illness,2024-02-08,2024-02-10,2,Unknown
 Deandre Ayton,right knee tendinitis,2023-12-26,2024-01-19,24,Knee
 Deandre Ayton,sore right knee,2023-12-06,2023-12-14,8,Knee
 Deandre Ayton,sore left knee,2025-01-23,2025-01-28,5,Knee
 Dejounte Murray,surgery on hand,2024-11-27,2024-11-27,0,Hand/Finger
 Dejounte Murray,bruised right quadriceps,2024-04-10,2024-04-12,2,Unknown
 Dejounte Murray,tightness in lower back,2024-02-07,2024-02-10,3,Back
 Dejounte Murray,tightness in right hamstring,2024-01-28,2024-01-30,2,Hamstring
 Dejounte Murray,finger injury,2025-01-25,2025-01-27,2,Hand/Finger
 Delon Wright,sprained MCL in right knee,2023-11-11,2024-04-29,170,Knee
 Deni Avdija,bruised right knee,2024-03-17,2024-03-21,4,Knee
 Deni Avdija,bruised left heel,2024-02-25,2024-02-29,4,Unknown
 Deni Avdija,sprained right ankle,2025-01-18,2025-01-19,1,Ankle
 Deni Avdija,illness,2024-03-25,2024-03-27,2,Unknown
 Dennis Schröder,sore right ankle,2024-11-24,2024-11-25,1,Ankle
 Dennis Smith Jr.,right hip injury,2024-03-24,2024-03-31,7,Hip
 Dennis Smith Jr.,sore right foot,2024-02-03,2024-02-05,2,Foot
 Dennis Smith Jr.,sore lower back,2024-01-03,2024-01-05,2,Back
 Dennis Smith Jr.,bruised back,2023-12-11,2023-12-22,11,Back
 Dennis Smith Jr.,hip injury,2023-11-01,2023-11-03,2,Hip
 Dennis Smith Jr.,sore lower back,2023-11-25,2023-12-02,7,Back
 Dereck Lively II,bruised lower back,2023-11-24,2023-11-28,4,Back
 Dereck Lively II,illness,2023-11-08,2023-11-10,2,Unknown
 Dereck Lively II,sprained left ankle,2023-12-17,2023-12-25,8,Ankle
 Dereck Lively II,nasal fracture,2024-01-31,2024-02-14,14,Unknown
 Dereck Lively II,sprained left ankle,2024-01-05,2024-01-15,10,Ankle
 Dereck Lively II,sprained neck,2024-05-27,2024-05-30,3,Neck
 Dereck Lively II,sprained right shoulder,2024-11-06,2024-11-12,6,Shoulder
 Dereck Lively II,hyperextended right knee,2024-12-01,2024-12-03,2,Knee
 Dereck Lively II,bruised left hip,2024-12-27,2025-01-01,5,Hip
 Dereck Lively II,sore right knee,2024-04-02,2024-04-20,18,Knee
 Derrick Jones Jr.,bruised left quadriceps,2023-12-12,2023-12-14,2,Unknown
 Derrick Jones Jr.,bruised right calf,2024-01-15,2024-01-17,2,Calf
 Derrick Jones Jr.,sprained left wrist,2024-01-27,2024-02-03,7,Wrist
 Derrick Jones Jr.,sprained left shoulder,2024-04-13,2024-04-21,8,Shoulder
 Derrick Jones Jr.,right hamstring injury,2024-12-10,2024-12-19,9,Hamstring
 Derrick Rose,sore right ankle,2024-02-15,2024-02-23,8,Ankle
 Derrick Rose,sore right ankle,2024-02-08,2024-02-10,2,Ankle
 Derrick Rose,strained left hamstring,2023-12-17,2023-12-31,14,Hamstring
 Derrick Rose,sprained left ankle,2023-12-02,2023-12-05,3,Ankle
 Derrick Rose,left knee injury,2023-11-19,2023-11-21,2,Knee
 Derrick Rose,sore left knee,2023-10-31,2023-11-18,18,Knee
 Derrick Rose,left hamstring injury,2024-02-04,2024-02-06,2,Hamstring
 Derrick Rose,sore right ankle,2024-02-12,2024-02-14,2,Ankle
 Derrick Rose,strained left hamstring,2024-01-09,2024-02-02,24,Hamstring
 Derrick White,sprained right hand,2024-03-25,2024-03-27,2,Hand/Finger
 Derrick White,sprained left ankle,2024-01-17,2024-01-18,1,Ankle
 Derrick White,sprained left hand,2024-03-16,2024-03-18,2,Hand/Finger
 Derrick White,bruised right shin,2025-01-27,2025-01-28,1,Unknown
 Derrick White,illness,2025-01-07,2025-01-09,2,Unknown
 Derrick White,bruised lower back,2024-04-05,2024-04-06,1,Back
 Derrick White,sprained left ankle,2024-04-12,2024-04-21,9,Ankle
 Derrick White,sprained right foot,2024-12-01,2024-12-02,1,Foot
 Desmond Bane,illness,2023-12-13,2023-12-15,2,Unknown
 Desmond Bane,strained right oblique,2024-10-31,2024-11-15,15,Unknown
 Desmond Bane,sore back,2024-03-22,2024-03-25,3,Back
 Desmond Bane,sprained left ankle,2025-01-06,2025-01-09,3,Ankle
 Desmond Bane,sore left toe,2024-12-08,2024-12-13,5,Foot
 Desmond Bane,sprained left ankle,2024-01-15,2024-03-16,61,Ankle
 Devin Booker,strained right calf,2023-11-04,2023-11-14,10,Calf
 Devin Booker,sore left groin,2024-12-20,2024-12-31,11,Groin
 Devin Booker,sprained right ankle,2024-03-03,2024-03-11,8,Ankle
 Devin Booker,sore left hip,2024-02-08,2024-02-09,1,Hip
 Devin Booker,sprained right ankle,2023-11-30,2023-12-02,2,Ankle
 Devin Booker,sore left foot,2023-10-26,2023-11-02,7,Foot
 Devin Carter,sore right wrist,2025-01-18,2025-01-21,3,Wrist
 Devin Vassell,right foot injury,2024-12-06,2024-12-07,1,Foot
 Devin Vassell,strained left adductor,2023-11-03,2023-11-08,5,Unknown
 Devin Vassell,left adductor injury,2023-11-16,2023-11-22,6,Unknown
 Devin Vassell,surgery on foot,2024-09-27,2024-11-07,41,Foot
 Devin Vassell,right foot injury,2024-11-16,2024-11-18,2,Foot
 Devin Vassell,sore left knee,2024-11-19,2024-11-27,8,Knee
 Devin Vassell,bruised left hip,2024-03-09,2024-03-11,2,Hip
 Devonte' Graham,illness,2023-12-28,2023-12-31,3,Unknown
 Dillon Brooks,strained right oblique,2023-12-27,2024-01-13,17,Unknown
 Dillon Brooks,sore right ankle,2024-12-23,2024-12-29,6,Ankle
 Domantas Sabonis,illness,2024-12-26,2024-12-28,2,Unknown
 Domantas Sabonis,tightness in lower back,2024-11-16,2024-11-21,5,Back
 Dominick Barlow,bruised lower back,2024-10-22,2024-10-28,6,Back
 Donovan Clingan,sprained left knee,2024-11-24,2024-12-13,19,Knee
 Donovan Clingan,sprained left ankle,2025-01-15,2025-01-24,9,Ankle
 Donovan Mitchell,left knee injury,2024-04-13,2024-04-19,6,Knee
 Donovan Mitchell,left knee injury,2024-04-07,2024-04-09,2,Knee
 Donovan Mitchell,left knee injury,2024-04-02,2024-04-03,1,Knee
 Donovan Mitchell,nasal fracture,2024-03-17,2024-03-29,12,Unknown
 Donovan Mitchell,bruised/sore left knee,2024-03-01,2024-03-13,12,Knee
 Donovan Mitchell,illness,2024-02-22,2024-02-25,3,Unknown
 Donovan Mitchell,illness,2023-12-20,2023-12-29,9,Unknown
 Donovan Mitchell,right hamstring injury,2023-10-28,2023-10-31,3,Hamstring
 Donovan Mitchell,strained right hamstring,2023-11-17,2023-11-25,8,Hamstring
 Donte DiVincenzo,right hamstring injury,2024-02-14,2024-02-20,6,Hamstring
 Dorian Finney-Smith,sore left ankle,2024-03-20,2024-03-22,2,Ankle
 Dorian Finney-Smith,sprained left ankle,2024-01-28,2024-02-09,12,Ankle
 Dorian Finney-Smith,sore right knee,2023-12-02,2023-12-05,3,Knee
 Dorian Finney-Smith,sprained left ankle,2024-11-11,2024-11-15,4,Ankle
 Dorian Finney-Smith,sprained left ankle,2024-11-24,2024-11-27,3,Ankle
 Dorian Finney-Smith,sprained left ankle,2024-11-29,2024-12-07,8,Ankle
 Dorian Finney-Smith,bruised left calf,2024-12-23,2024-12-27,4,Calf
 Dorian Finney-Smith,shoulder injury,2025-01-30,2025-02-01,2,Shoulder
 Dorian Finney-Smith,sore left knee,2023-12-27,2023-12-29,2,Knee
 Dorian Finney-Smith,sore left knee,2023-12-16,2023-12-18,2,Knee
 Doug McDermott,illness,2025-01-29,2025-01-31,2,Unknown
 Doug McDermott,strained right calf,2024-02-27,2024-03-20,22,Calf
 Doug McDermott,sprained right ankle,2024-01-13,2024-01-15,2,Ankle
 Doug McDermott,right forearm injury,2024-01-04,2024-01-07,3,Unknown
 Doug McDermott,illness,2023-12-01,2023-12-05,4,Unknown
 Draymond Green,back injury,2025-01-10,2025-01-12,2,Back
 Draymond Green,sprained left ankle,2023-10-02,2023-10-28,26,Ankle
 Draymond Green,sore lower back,2024-03-13,2024-03-16,3,Back
 Draymond Green,bruised right knee,2024-04-11,2024-04-12,1,Knee
 Draymond Green,tightness in left calf,2024-12-03,2024-12-06,3,Calf
 Draymond Green,sore left ankle,2024-12-21,2024-12-23,2,Ankle
 Draymond Green,back injury,2024-12-27,2024-12-28,1,Back
 Draymond Green,illness,2025-01-15,2025-01-18,3,Unknown
 Draymond Green,strained left calf,2025-01-19,2025-02-03,15,Calf
 Drew Eubanks,illness,2024-10-28,2024-10-29,1,Unknown
 Drew Eubanks,sprained left ankle,2023-11-23,2023-11-26,3,Ankle
 Drew Eubanks,illness,2024-01-11,2024-01-13,2,Unknown
 Dru Smith,sprained right knee,2023-11-23,2024-03-06,104,Knee
 Dru Smith,knee injury,2024-11-26,2024-11-27,1,Knee
 Duane Washington Jr.,right thumb injury,2024-02-08,2024-02-12,4,Unknown
 Duncan Robinson,concussion protocol,2024-01-30,2024-02-06,7,Head
 Duncan Robinson,back injury,2024-03-19,2024-03-31,12,Back
 Duncan Robinson,right foot injury,2024-12-29,2025-01-01,3,Foot
 Duncan Robinson,sprained right thumb,2023-11-24,2023-11-28,4,Unknown
 Duop Reath,right knee tendinitis,2024-02-10,2024-02-13,3,Knee
 Dwight Powell,illness,2023-10-25,2023-10-27,2,Unknown
 Dwight Powell,left eye injury,2024-01-24,2024-01-29,5,Head
 Dyson Daniels,illness,2024-12-28,2025-01-01,4,Unknown
 Dyson Daniels,surgery on left knee,2024-02-15,2024-03-30,44,Knee
 Dyson Daniels,strained right hip flexor,2024-10-29,2024-11-03,5,Hip
 Edrice Adebayo / Bam Adebayo,bruised lower back,2025-01-13,2025-01-15,2,Back
 Edrice Adebayo / Bam Adebayo,bruised left hip,2023-12-01,2023-12-17,16,Hip
 Edrice Adebayo / Bam Adebayo,bruised/sore left hip,2023-11-25,2023-11-28,3,Hip
 Edrice Adebayo / Bam Adebayo,bruised hip,2023-11-22,2023-11-24,2,Hip
 Edrice Adebayo / Bam Adebayo,bruised lower back,2024-03-20,2024-03-22,2,Back
 Edrice Adebayo / Bam Adebayo,hip injury,2023-10-30,2023-11-01,2,Hip
 Eric Gordon,left groin injury,2024-02-25,2024-03-03,7,Groin
 Eric Gordon,migraine headache,2024-04-14,2024-04-19,5,Unknown
 Eric Gordon,oral surgery,2024-12-22,2025-01-01,10,Unknown
 Eric Gordon,knee injury,2025-02-02,2025-02-05,3,Knee
 Eric Gordon,bruised left knee,2024-03-10,2024-03-15,5,Knee
 Eric Gordon,sore right knee,2024-01-05,2024-01-08,3,Knee
 Eric Gordon,sore right wrist,2024-01-22,2024-01-26,4,Wrist
 Eric Gordon,sore right calf,2023-12-13,2023-12-17,4,Calf
 Eric Gordon,bruised right knee,2023-12-02,2023-12-05,3,Knee
 Eric Gordon,sore left shoulder,2023-11-12,2023-11-15,3,Shoulder
 Ersan Ilyasova,illness,2015-02-20,2015-02-21,1,Unknown
 Eugene Omoruyi,concussion,2023-12-12,2023-12-15,3,Head
 Eugene Omoruyi,sprained left ankle,2024-03-18,2024-04-01,14,Ankle
 Evan Fournier,illness,2023-12-05,2023-12-07,2,Unknown
 Evan Fournier,right ankle injury,2023-11-18,2023-11-24,6,Ankle
 Evan Fournier,sore right knee,2024-04-06,2024-04-09,3,Knee
 Evan Mobley,strained right calf,2025-01-18,2025-01-25,7,Calf
 Evan Mobley,illness,2024-11-15,2024-11-17,2,Unknown
 Evan Mobley,sprained left ankle,2024-03-06,2024-03-24,18,Ankle
 Evan Mobley,left knee injury,2024-02-01,2024-02-02,1,Knee
 Evan Mobley,surgery on left knee,2023-12-15,2024-01-29,45,Knee
 Evan Mobley,sprained left ankle,2024-12-13,2024-12-16,3,Ankle
 Frank Ntilikina,right hip impingement,2024-02-07,2024-02-08,1,Hip
 Frank Ntilikina,fractured tibia in leg,2023-10-21,2024-01-17,88,Unknown
 Frank Ntilikina,left hip injury,2024-01-27,2024-01-29,2,Hip
 Franz Wagner,torn right oblique muscle,2024-12-07,2025-01-23,47,Unknown
 Franz Wagner,sprained right ankle,2024-04-09,2024-04-12,3,Ankle
 Franz Wagner,sprained right ankle,2024-01-05,2024-01-21,16,Ankle
 Fred VanVleet,sore left hamstring,2024-11-11,2024-11-13,2,Hamstring
 Fred VanVleet,tightness in lower back,2024-01-21,2024-01-23,2,Back
 Fred VanVleet,sprained left thumb,2023-11-29,2023-12-01,2,Unknown
 Fred VanVleet,bruised right knee,2024-12-08,2024-12-10,2,Knee
 Fred VanVleet,strained left adductor,2024-02-05,2024-02-21,16,Unknown
 Furkan Korkmaz,illness,2024-01-02,2024-01-09,7,Unknown
 Gabe Vincent,sprained left ankle,2023-05-25,2023-05-27,2,Ankle
 Gabe Vincent,left knee injury,2024-04-01,2024-04-03,2,Knee
 Gabe Vincent,left knee injury,2024-04-07,2024-04-08,1,Knee
 Gabe Vincent,strained left oblique,2024-12-31,2025-01-07,7,Unknown
 Gabe Vincent,sore left knee,2025-01-27,2025-02-01,5,Knee
 Gabe Vincent,sore left knee,2023-11-01,2023-12-20,49,Knee
 Gabe Vincent,surgery on left knee,2023-12-25,2024-03-31,97,Knee
 Garrett Temple,sprained right ankle,2023-12-27,2024-01-01,5,Ankle
 Garrett Temple,back spasms,2024-11-06,2024-11-12,6,Back
 Garrison Mathews,sprained left ankle,2024-01-09,2024-01-12,3,Ankle
 Gary Harris,hamstring injury,2024-11-26,2024-12-27,31,Hamstring
 Gary Harris,strained left hamstring,2025-01-03,2025-01-30,27,Hamstring
 Gary Harris,right calf injury,2024-02-25,2024-02-26,1,Calf
 Gary Harris,right foot injury,2024-04-10,2024-04-12,2,Foot
 Gary Harris,plantar fasciitis in right foot,2024-03-30,2024-03-31,1,Foot
 Gary Harris,strained right hamstring,2024-05-03,2024-05-05,2,Hamstring
 Gary Harris,strained right foot,2024-03-23,2024-03-28,5,Foot
 Gary Harris,right calf injury,2024-02-14,2024-02-21,7,Calf
 Gary Harris,strained right calf,2024-01-04,2024-02-02,29,Calf
 Gary Harris,strained right calf,2023-12-27,2023-12-31,4,Calf
 Gary Harris,strained right groin,2023-11-04,2023-11-15,11,Groin
 Gary Neal,placed on IL,2015-02-11,2015-02-20,9,Unknown
 Gary Payton II,illness,2023-04-20,2023-04-23,3,Unknown
 Gary Payton II,sprained left ankle,2023-11-17,2023-11-24,7,Ankle
 Gary Payton II,strained right calf,2023-11-29,2023-12-29,30,Calf
 Gary Payton II,illness,2023-11-08,2023-11-10,2,Unknown
 Gary Payton II,strained left hamstring,2024-01-03,2024-02-09,37,Hamstring
 Gary Payton II,illness,2024-02-22,2024-02-23,1,Unknown
 Gary Payton II,illness,2024-03-09,2024-03-10,1,Unknown
 Gary Payton II,bruised left calf,2024-12-23,2024-12-25,2,Calf
 Gary Payton II,strained left calf,2024-12-26,2025-01-15,20,Calf
 Gary Trent Jr.,strained left hip flexor,2025-01-12,2025-01-17,5,Hip
 Gary Trent Jr.,illness,2024-01-15,2024-01-17,2,Unknown
 Gary Trent Jr.,bruised left quadriceps,2024-01-05,2024-01-07,2,Unknown
 Gary Trent Jr.,back injury,2024-11-08,2024-11-12,4,Back
 Gary Trent Jr.,strained right groin,2024-03-11,2024-03-15,4,Groin
 Gary Trent Jr.,back spasms,2024-04-10,2024-04-12,2,Back
 Gary Trent Jr.,tightness in lower back,2024-03-22,2024-03-23,1,Back
 Gary Trent Jr.,plantar fasciitis in right foot,2023-11-11,2023-11-17,6,Foot
 Gary Trent Jr.,back spasms,2024-04-03,2024-04-05,2,Back
 Giannis Antetokounmpo,knee injury,2024-11-26,2024-11-30,4,Knee
 Giannis Antetokounmpo,knee injury,2025-02-03,2025-02-05,2,Knee
 Giannis Antetokounmpo,left Achilles injury,2024-03-04,2024-03-06,2,Ankle
 Giannis Antetokounmpo,left hamstring injury,2024-03-17,2024-03-21,4,Hamstring
 Giannis Antetokounmpo,sprained right knee,2023-11-15,2023-11-17,2,Knee
 Giannis Antetokounmpo,bruised right shoulder,2024-01-17,2024-01-20,3,Shoulder
 Giannis Antetokounmpo,illness,2024-12-26,2024-12-31,5,Unknown
 Giannis Antetokounmpo,bruised lower back,2023-04-19,2023-04-24,5,Back
 Giannis Antetokounmpo,left hamstring injury,2024-04-05,2024-04-07,2,Hamstring
 Giannis Antetokounmpo,strained right adductor,2024-11-04,2024-11-07,3,Unknown
 Goga Bitadze,illness,2024-01-05,2024-01-07,2,Unknown
 Goga Bitadze,sore left foot,2024-10-28,2024-11-04,7,Foot
 Goga Bitadze,concussion protocol,2025-01-15,2025-01-27,12,Head
 Gordon Hayward,strained right hamstring,2023-11-14,2023-11-17,3,Hamstring
 Gordon Hayward,stomach virus,2023-12-16,2023-12-20,4,Unknown
 Gordon Hayward,strained left calf,2023-12-27,2024-02-21,56,Calf
 Gordon Hayward,lower leg injury,2024-04-07,2024-04-10,3,Unknown
 Gradey Dick,strained left calf,2024-11-27,2024-12-05,8,Calf
 Gradey Dick,hamstring injury,2024-12-31,2025-01-01,1,Hamstring
 Gradey Dick,right groin injury,2024-04-09,2024-04-10,1,Groin
 Gradey Dick,sprained right thumb,2024-01-15,2024-01-17,2,Unknown
 Gradey Dick,illness,2025-01-29,2025-01-31,2,Unknown
 Gradey Dick,illness,2023-12-01,2023-12-06,5,Unknown
 Grant Williams,sprained right ankle,2024-01-05,2024-01-07,2,Ankle
 Grant Williams,sore right knee,2023-12-06,2023-12-12,6,Knee
 Grayson Allen,concussion protocol,2024-12-22,2024-12-31,9,Head
 Grayson Allen,sprained right ankle,2024-01-31,2024-02-01,1,Ankle
 Grayson Allen,Achilles injury,2024-10-15,2024-10-23,8,Ankle
 Grayson Allen,sore left hip,2024-04-03,2024-04-05,2,Hip
 Grayson Allen,sore right hamstring,2024-11-13,2024-11-17,4,Hamstring
 Grayson Allen,strained groin,2023-12-07,2023-12-15,8,Groin
 Grayson Allen,illness,2023-11-26,2023-11-30,4,Unknown
 Grayson Allen,sore left shoulder,2024-12-31,2025-01-03,3,Shoulder
 Gregory Jackson II / G.G. Jackson,sore left knee,2024-03-08,2024-03-10,2,Knee
 Gregory Jackson II / G.G. Jackson,surgery on foot,2024-10-23,2025-01-19,88,Foot
 Guerschon Yabusele,right knee injury,2025-01-18,2025-01-21,3,Knee
 Gui Santos,sprained left ankle,2024-01-07,2024-01-09,2,Ankle
 Gui Santos,sore right knee,2024-02-25,2024-03-03,7,Knee
