Player,Injury,Start Date,Return Date,Days Missed,Injury Category
 Cody Martin,Sore Left Knee,2024-12-28,2025-01-03,6,Knee
 Cody Zeller,Bruised/Sore Left Knee,2024-02-12,2024-02-22,10,Knee
 Cody Zeller,Sprained Right Ankle,2023-12-23,2023-12-26,3,Ankle
 Colby Jones,Sore Lower Back,2023-12-07,2023-12-11,4,Back/Spine
 Cole Anthony,Illness,2025-01-21,2025-01-25,4,General Illness
 Cole Anthony,Bruised Quadriceps,2024-01-03,2024-01-04,1,Thigh
 Colin Castleton,Fractured Right Wrist,2024-02-25,2024-03-27,31,Face/Nose
 Collin Gillespie,Fractured Right Ankle,2024-11-12,2025-01-05,54,Face/Nose
 Corey Kispert,Illness,2024-02-25,2024-02-27,2,General Illness
 Corey Kispert,Sprained Left Ankle,2023-11-03,2023-11-06,3,Ankle
 Craig Porter Jr.,Illness,2024-03-29,2024-04-06,8,General Illness
 Craig Porter Jr.,Sprained Right Thumb,2024-10-28,2024-11-02,5,Wrist/Hand/Finger
 Craig Porter Jr.,Sprained Left Ankle,2024-12-16,2024-12-19,3,Ankle
 Craig Porter Jr.,Illness,2025-02-02,2025-02-03,1,General Illness
 D'Angelo Russell,Sprained Left Thumb,2024-12-25,2024-12-28,3,Wrist/Hand/Finger
 D'Angelo Russell,Illness,2024-12-01,2024-12-02,1,General Illness
 D'Angelo Russell,Illness,2024-03-24,2024-03-25,1,General Illness
 D'Angelo Russell,Sore Left Knee,2024-02-08,2024-02-09,1,Knee
 D'Angelo Russell,Bruised Right Shin,2025-01-15,2025-01-16,1,Calf/Shin
 D'Angelo Russell,Migraine Headache,2023-12-15,2023-12-18,3,Head
 D'Angelo Russell,Left Hamstring Injury,2025-01-22,2025-01-25,3,Thigh
 D'Angelo Russell,Bruised Right Shin,2025-01-12,2025-01-14,2,Calf/Shin
 D'Angelo Russell,Bruised Tailbone,2024-01-05,2024-01-07,2,Back/Spine
 D.J. Carton,Ankle Injury,2024-11-18,2024-11-29,11,Ankle
 DaQuan Jeffries,Illness,2025-01-12,2025-01-15,3,General Illness
 DaQuan Jeffries,Thigh Injury,2025-01-03,2025-01-05,2,Thigh
 DaQuan Jeffries,Illness,2023-12-05,2023-12-07,2,General Illness
 DaQuan Jeffries,Fractured Hand,2024-10-09,2024-12-03,55,Face/Nose
 DaQuan Jeffries,Illness,2023-12-23,2023-12-24,1,General Illness
 Daishen Nix,Sprained Right Ankle,2024-12-24,2024-12-31,7,Ankle
 Dalano Banton,Sprained Left Ankle,2024-04-11,2024-04-12,1,Ankle
 Dalano Banton,Bruised Left Hip,2024-12-19,2024-12-23,4,Hip/Groin
 Dalano Banton,Bruised Left Hip,2024-12-26,2025-01-02,7,Hip/Groin
 Dalano Banton,Illness,2023-12-15,2023-12-17,2,General Illness
 Dalen Terry,Sprained Right Ankle,2024-01-31,2024-02-06,6,Ankle
 Dalen Terry,Bruised Right Knee,2024-12-13,2024-12-21,8,Knee
 Dalen Terry,Left Knee Tendinitis,2023-11-11,2023-11-20,9,Knee
 Damian Lillard,Sore Left Groin,2025-02-03,2025-02-05,2,Hip/Groin
 Damian Lillard,Concussion Protocol,2024-11-11,2024-11-18,7,Head
 Damian Lillard,Sprained Left Ankle,2024-02-06,2024-02-09,3,Ankle
 Damian Lillard,Sore Right Calf,2023-11-09,2023-11-13,4,Calf/Shin
 Damian Lillard,Left Adductor Injury,2024-04-12,2024-04-14,2,General Injury
 Damian Lillard,Strained Right Calf,2024-12-19,2024-12-23,4,Calf/Shin
 Damian Lillard,Illness,2024-12-23,2024-12-28,5,General Illness
 Damian Lillard,Right Achilles Tendinitis,2024-04-28,2024-05-02,4,Ankle
 Daniel Gafford,Bruised Right Hip,2023-12-11,2023-12-13,2,Hip/Groin
 Daniel Gafford,Concussion Protocol,2024-01-17,2024-01-21,4,Head
 Daniel Gafford,Sore Right Elbow,2024-04-13,2024-04-21,8,Arm/Elbow
 Daniel Gafford,Ankle Injury,2023-10-30,2023-11-03,4,Ankle
 Daniel Gafford,Ankle Injury,2025-02-02,2025-02-03,1,Ankle
 Daniel Gafford,Sprained Left Ankle,2025-01-07,2025-01-09,2,Ankle
 Daniel Gafford,Illness,2024-11-27,2024-11-29,2,General Illness
 Daniel Theis,Illness,2023-12-08,2023-12-12,4,General Illness
 Daniel Theis,Sprained Left Thumb,2024-04-07,2024-04-09,2,Wrist/Hand/Finger
 Daniel Theis,Neck Spasms,2024-12-05,2024-12-12,7,Neck
 Danilo Gallinari,Lower Back Spasms,2023-12-29,2024-01-03,5,Back/Spine
 Dante Exum,Bruised Right Heel,2024-01-03,2024-01-24,21,Foot/Toe
 Dante Exum,Bruised Left Lower Leg,2023-12-21,2023-12-23,2,Soft Tissue
 Dante Exum,Sprained Right Foot,2024-04-13,2024-04-21,8,Foot/Toe
 Dante Exum,Unknown  Surgery On Right Wrist,2024-10-23,2025-01-31,100,Wrist/Hand/Finger
 Dante Exum,Sore Right Knee,2024-01-27,2024-02-28,32,Knee
 Danuel House Jr.,Lumbar Spine Injury,2024-01-16,2024-01-18,2,Back/Spine
 Danuel House Jr.,Illness,2023-04-22,2023-04-30,8,General Illness
 Danuel House Jr.,Bruised Left Quadriceps,2023-11-25,2023-12-05,10,Thigh
 Dario Saric,Sprained Left Ankle,2024-12-07,2024-12-22,15,Ankle
 Dario Saric,Sore Right Knee,2024-03-29,2024-04-11,13,Knee
 Dario Saric,Illness,2024-02-01,2024-02-04,3,General Illness
 Dariq Whitehead,Concussion Protocol,2025-01-09,2025-01-12,3,Head
 Dariq Whitehead,Right Foot Injury,2023-12-02,2023-12-06,4,Foot/Toe
 Dariq Whitehead,Right Foot Injury,2023-10-25,2023-11-03,9,Foot/Toe
 Darius Garland,Strained Neck,2023-11-14,2023-11-17,3,Neck
 Darius Garland,Sore Left Groin,2024-11-20,2024-11-23,3,Hip/Groin
 Darius Garland,Bruised Lower Back,2024-04-14,2024-04-19,5,Back/Spine
 Darius Garland,Fractured Jaw,2023-12-15,2024-01-30,46,Face/Nose
 Darius Garland,Strained Left Hamstring,2023-10-27,2023-11-03,7,Thigh
 Davion Mitchell,Illness,2023-12-02,2023-12-03,1,General Illness
 Davion Mitchell,Strained Right Shoulder,2024-12-19,2024-12-22,3,Shoulder
 Davion Mitchell,Foot Injury,2025-02-02,2025-02-03,1,Foot/Toe
 Davion Mitchell,Illness,2024-12-29,2024-12-31,2,General Illness
 Davis Bertans,Illness,2024-01-08,2024-01-11,3,General Illness
 Davis Bertans,Hyperextended Left Knee,2024-02-23,2024-02-27,4,Knee
 Davis Bertans,Sore Right Knee,2024-02-06,2024-02-09,3,Knee
 Day'Ron Sharpe,Hyperextended Left Knee,2024-01-25,2024-02-12,18,Knee
 Day'Ron Sharpe,Bruised Wrist,2024-03-05,2024-03-09,4,Wrist/Hand/Finger
 Day'Ron Sharpe,Strained Left Hamstring,2024-10-22,2024-12-02,41,Thigh
 Day'Ron Sharpe,Illness,2025-01-08,2025-01-09,1,General Illness
 De'Aaron Fox,Sprained Right Ankle,2023-10-30,2023-11-13,14,Ankle
 De'Aaron Fox,Right Shoulder Injury,2023-12-16,2023-12-18,2,Shoulder
 De'Aaron Fox,Bruised Left Knee,2024-02-28,2024-03-04,5,Knee
 De'Andre Hunter,Sore Left Foot,2025-01-15,2025-01-17,2,Foot/Toe
 De'Andre Hunter,Right Knee Injury,2024-02-02,2024-02-03,1,Knee
 De'Andre Hunter,Sore Right Knee,2023-12-22,2024-01-30,39,Knee
 De'Andre Hunter,Right Knee Injury,2024-11-16,2024-11-18,2,Knee
 De'Andre Hunter,Illness,2025-01-25,2025-01-27,2,General Illness
 De'Andre Hunter,Sore Right Quadriceps Tendon / Various Injuries,2023-12-11,2023-12-16,5,Thigh
 De'Andre Hunter,Right Knee Injury,2024-02-10,2024-02-12,2,Knee
 De'Andre Hunter,Right Knee Inflammation,2024-10-27,2024-11-09,13,Knee
 De'Anthony Melton,Lumbar Spine Injury,2024-01-14,2024-02-23,40,Back/Spine
 De'Anthony Melton,Back Injury,2024-04-20,2024-04-25,5,Back/Spine
 De'Anthony Melton,Sore Back,2024-01-01,2024-01-10,9,Back/Spine
 De'Anthony Melton,Bruised Left Thigh,2023-12-22,2023-12-24,2,Thigh
 De'Anthony Melton,Strained Lower Back,2024-10-28,2024-11-08,11,Back/Spine
 De'Anthony Melton,Back Injury,2024-02-29,2024-04-09,40,Back/Spine
 DeMar DeRozan,Lower Back Injury,2024-11-26,2024-12-01,5,Back/Spine
 DeMar DeRozan,Back Injury,2024-11-15,2024-11-21,6,Back/Spine
 DeMar DeRozan,Sprained Left Ankle,2023-11-30,2023-12-02,2,Ankle
 Dean Wade,Illness,2024-02-12,2024-02-21,9,General Illness
 Dean Wade,Sprained Right Ankle,2023-11-22,2023-12-06,14,Ankle
 Dean Wade,Illness,2023-10-25,2023-10-27,2,General Illness
 Dean Wade,Illness,2024-11-04,2024-11-08,4,General Illness
 Dean Wade,Sprained Left Ankle,2024-11-18,2024-12-03,15,Ankle
 Dean Wade,Sore Right Knee,2024-12-23,2024-12-27,4,Knee
 Dean Wade,Sore Right Knee,2024-03-20,2024-05-11,52,Knee
 Deandre Ayton,Sore Left Calf,2025-01-11,2025-01-13,2,Calf/Shin
 Deandre Ayton,Illness,2024-12-13,2024-12-19,6,General Illness
 Deandre Ayton,Sore Back,2023-11-22,2023-11-26,4,Back/Spine
 Deandre Ayton,Sore Lower Back,2025-01-18,2025-01-19,1,Back/Spine
 Deandre Ayton,Right Index Finger Injury,2024-11-12,2024-11-27,15,Wrist/Hand/Finger
 Deandre Ayton,Left Elbow Tendinitis,2024-03-22,2024-03-29,7,Arm/Elbow
 Deandre Ayton,Sprained Right Hand,2024-03-01,2024-03-09,8,Wrist/Hand/Finger
 Deandre Ayton,Illness,2024-02-08,2024-02-10,2,General Illness
 Deandre Ayton,Right Knee Tendinitis,2023-12-26,2024-01-19,24,Knee
 Deandre Ayton,Sore Right Knee,2023-12-06,2023-12-14,8,Knee
 Deandre Ayton,Sore Left Knee,2025-01-23,2025-01-28,5,Knee
 Dejounte Murray,Surgery On Hand,2024-11-27,2024-11-27,0,Wrist/Hand/Finger
 Dejounte Murray,Bruised Right Quadriceps,2024-04-10,2024-04-12,2,Thigh
 Dejounte Murray,Tightness In Lower Back,2024-02-07,2024-02-10,3,Back/Spine
 Dejounte Murray,Tightness In Right Hamstring,2024-01-28,2024-01-30,2,Thigh
 Dejounte Murray,Finger Injury,2025-01-25,2025-01-27,2,Wrist/Hand/Finger
 Delon Wright,Sprained Mcl In Right Knee,2023-11-11,2024-04-29,170,Knee
 Deni Avdija,Bruised Right Knee,2024-03-17,2024-03-21,4,Knee
 Deni Avdija,Bruised Left Heel,2024-02-25,2024-02-29,4,Foot/Toe
 Deni Avdija,Sprained Right Ankle,2025-01-18,2025-01-19,1,Ankle
 Deni Avdija,Illness,2024-03-25,2024-03-27,2,General Illness
 Dennis Schröder,Sore Right Ankle,2024-11-24,2024-11-25,1,Ankle
 Dennis Smith Jr.,Right Hip Injury,2024-03-24,2024-03-31,7,Hip/Groin
 Dennis Smith Jr.,Sore Right Foot,2024-02-03,2024-02-05,2,Foot/Toe
 Dennis Smith Jr.,Sore Lower Back,2024-01-03,2024-01-05,2,Back/Spine
 Dennis Smith Jr.,Bruised Back,2023-12-11,2023-12-22,11,Back/Spine
 Dennis Smith Jr.,Hip Injury,2023-11-01,2023-11-03,2,Hip/Groin
 Dennis Smith Jr.,Sore Lower Back,2023-11-25,2023-12-02,7,Back/Spine
 Dereck Lively II,Bruised Lower Back,2023-11-24,2023-11-28,4,Back/Spine
 Dereck Lively II,Illness,2023-11-08,2023-11-10,2,General Illness
 Dereck Lively II,Sprained Left Ankle,2023-12-17,2023-12-25,8,Ankle
 Dereck Lively II,Nasal Fracture,2024-01-31,2024-02-14,14,Face/Nose
 Dereck Lively II,Sprained Left Ankle,2024-01-05,2024-01-15,10,Ankle
 Dereck Lively II,Sprained Neck,2024-05-27,2024-05-30,3,Neck
 Dereck Lively II,Sprained Right Shoulder,2024-11-06,2024-11-12,6,Shoulder
 Dereck Lively II,Hyperextended Right Knee,2024-12-01,2024-12-03,2,Knee
 Dereck Lively II,Bruised Left Hip,2024-12-27,2025-01-01,5,Hip/Groin
 Dereck Lively II,Sore Right Knee,2024-04-02,2024-04-20,18,Knee
 Derrick Jones Jr.,Bruised Left Quadriceps,2023-12-12,2023-12-14,2,Thigh
 Derrick Jones Jr.,Bruised Right Calf,2024-01-15,2024-01-17,2,Calf/Shin
 Derrick Jones Jr.,Sprained Left Wrist,2024-01-27,2024-02-03,7,Wrist/Hand/Finger
 Derrick Jones Jr.,Sprained Left Shoulder,2024-04-13,2024-04-21,8,Shoulder
 Derrick Jones Jr.,Right Hamstring Injury,2024-12-10,2024-12-19,9,Thigh
 Derrick Rose,Sore Right Ankle,2024-02-15,2024-02-23,8,Ankle
 Derrick Rose,Sore Right Ankle,2024-02-08,2024-02-10,2,Ankle
 Derrick Rose,Strained Left Hamstring,2023-12-17,2023-12-31,14,Thigh
 Derrick Rose,Sprained Left Ankle,2023-12-02,2023-12-05,3,Ankle
 Derrick Rose,Left Knee Injury,2023-11-19,2023-11-21,2,Knee
 Derrick Rose,Sore Left Knee,2023-10-31,2023-11-18,18,Knee
 Derrick Rose,Left Hamstring Injury,2024-02-04,2024-02-06,2,Thigh
 Derrick Rose,Sore Right Ankle,2024-02-12,2024-02-14,2,Ankle
 Derrick Rose,Strained Left Hamstring,2024-01-09,2024-02-02,24,Thigh
 Derrick White,Sprained Right Hand,2024-03-25,2024-03-27,2,Wrist/Hand/Finger
 Derrick White,Sprained Left Ankle,2024-01-17,2024-01-18,1,Ankle
 Derrick White,Sprained Left Hand,2024-03-16,2024-03-18,2,Wrist/Hand/Finger
 Derrick White,Bruised Right Shin,2025-01-27,2025-01-28,1,Calf/Shin
 Derrick White,Illness,2025-01-07,2025-01-09,2,General Illness
 Derrick White,Bruised Lower Back,2024-04-05,2024-04-06,1,Back/Spine
 Derrick White,Sprained Left Ankle,2024-04-12,2024-04-21,9,Ankle
 Derrick White,Sprained Right Foot,2024-12-01,2024-12-02,1,Foot/Toe
 Desmond Bane,Illness,2023-12-13,2023-12-15,2,General Illness
 Desmond Bane,Strained Right Oblique,2024-10-31,2024-11-15,15,Abdomen/Core
 Desmond Bane,Sore Back,2024-03-22,2024-03-25,3,Back/Spine
 Desmond Bane,Sprained Left Ankle,2025-01-06,2025-01-09,3,Ankle
 Desmond Bane,Sore Left Toe,2024-12-08,2024-12-13,5,Foot/Toe
 Desmond Bane,Sprained Left Ankle,2024-01-15,2024-03-16,61,Ankle
 Devin Booker,Strained Right Calf,2023-11-04,2023-11-14,10,Calf/Shin
 Devin Booker,Sore Left Groin,2024-12-20,2024-12-31,11,Hip/Groin
 Devin Booker,Sprained Right Ankle,2024-03-03,2024-03-11,8,Ankle
 Devin Booker,Sore Left Hip,2024-02-08,2024-02-09,1,Hip/Groin
 Devin Booker,Sprained Right Ankle,2023-11-30,2023-12-02,2,Ankle
 Devin Booker,Sore Left Foot,2023-10-26,2023-11-02,7,Foot/Toe
 Devin Carter,Sore Right Wrist,2025-01-18,2025-01-21,3,Wrist/Hand/Finger
 Devin Vassell,Right Foot Injury,2024-12-06,2024-12-07,1,Foot/Toe
 Devin Vassell,Strained Left Adductor,2023-11-03,2023-11-08,5,Other/Unspecified
 Devin Vassell,Left Adductor Injury,2023-11-16,2023-11-22,6,General Injury
 Devin Vassell,Surgery On Foot,2024-09-27,2024-11-07,41,Foot/Toe
 Devin Vassell,Right Foot Injury,2024-11-16,2024-11-18,2,Foot/Toe
 Devin Vassell,Sore Left Knee,2024-11-19,2024-11-27,8,Knee
 Devin Vassell,Bruised Left Hip,2024-03-09,2024-03-11,2,Hip/Groin
 Devonte' Graham,Illness,2023-12-28,2023-12-31,3,General Illness
 Dillon Brooks,Strained Right Oblique,2023-12-27,2024-01-13,17,Abdomen/Core
 Dillon Brooks,Sore Right Ankle,2024-12-23,2024-12-29,6,Ankle
 Domantas Sabonis,Illness,2024-12-26,2024-12-28,2,General Illness
 Domantas Sabonis,Tightness In Lower Back,2024-11-16,2024-11-21,5,Back/Spine
 Dominick Barlow,Bruised Lower Back,2024-10-22,2024-10-28,6,Back/Spine
 Donovan Clingan,Sprained Left Knee,2024-11-24,2024-12-13,19,Knee
 Donovan Clingan,Sprained Left Ankle,2025-01-15,2025-01-24,9,Ankle
 Donovan Mitchell,Left Knee Injury,2024-04-13,2024-04-19,6,Knee
 Donovan Mitchell,Left Knee Injury,2024-04-07,2024-04-09,2,Knee
 Donovan Mitchell,Left Knee Injury,2024-04-02,2024-04-03,1,Knee
 Donovan Mitchell,Nasal Fracture,2024-03-17,2024-03-29,12,Face/Nose
 Donovan Mitchell,Bruised/Sore Left Knee,2024-03-01,2024-03-13,12,Knee
 Donovan Mitchell,Illness,2024-02-22,2024-02-25,3,General Illness
 Donovan Mitchell,Illness,2023-12-20,2023-12-29,9,General Illness
 Donovan Mitchell,Right Hamstring Injury,2023-10-28,2023-10-31,3,Thigh
 Donovan Mitchell,Strained Right Hamstring,2023-11-17,2023-11-25,8,Thigh
 Donte DiVincenzo,Right Hamstring Injury,2024-02-14,2024-02-20,6,Thigh
 Dorian Finney-Smith,Sore Left Ankle,2024-03-20,2024-03-22,2,Ankle
 Dorian Finney-Smith,Sprained Left Ankle,2024-01-28,2024-02-09,12,Ankle
 Dorian Finney-Smith,Sore Right Knee,2023-12-02,2023-12-05,3,Knee
 Dorian Finney-Smith,Sprained Left Ankle,2024-11-11,2024-11-15,4,Ankle
 Dorian Finney-Smith,Sprained Left Ankle,2024-11-24,2024-11-27,3,Ankle
 Dorian Finney-Smith,Sprained Left Ankle,2024-11-29,2024-12-07,8,Ankle
 Dorian Finney-Smith,Bruised Left Calf,2024-12-23,2024-12-27,4,Calf/Shin
 Dorian Finney-Smith,Shoulder Injury,2025-01-30,2025-02-01,2,Shoulder
 Dorian Finney-Smith,Sore Left Knee,2023-12-27,2023-12-29,2,Knee
 Dorian Finney-Smith,Sore Left Knee,2023-12-16,2023-12-18,2,Knee
 Doug McDermott,Illness,2025-01-29,2025-01-31,2,General Illness
 Doug McDermott,Strained Right Calf,2024-02-27,2024-03-20,22,Calf/Shin
 Doug McDermott,Sprained Right Ankle,2024-01-13,2024-01-15,2,Ankle
 Doug McDermott,Right Forearm Injury,2024-01-04,2024-01-07,3,General Injury
 Doug McDermott,Illness,2023-12-01,2023-12-05,4,General Illness
 Draymond Green,Back Injury,2025-01-10,2025-01-12,2,Back/Spine
 Draymond Green,Sprained Left Ankle,2023-10-02,2023-10-28,26,Ankle
 Draymond Green,Sore Lower Back,2024-03-13,2024-03-16,3,Back/Spine
 Draymond Green,Bruised Right Knee,2024-04-11,2024-04-12,1,Knee
 Draymond Green,Tightness In Left Calf,2024-12-03,2024-12-06,3,Calf/Shin
 Draymond Green,Sore Left Ankle,2024-12-21,2024-12-23,2,Ankle
 Draymond Green,Back Injury,2024-12-27,2024-12-28,1,Back/Spine
 Draymond Green,Illness,2025-01-15,2025-01-18,3,General Illness
 Draymond Green,Strained Left Calf,2025-01-19,2025-02-03,15,Calf/Shin
 Drew Eubanks,Illness,2024-10-28,2024-10-29,1,General Illness
 Drew Eubanks,Sprained Left Ankle,2023-11-23,2023-11-26,3,Ankle
 Drew Eubanks,Illness,2024-01-11,2024-01-13,2,General Illness
 Dru Smith,Sprained Right Knee,2023-11-23,2024-03-06,104,Knee
 Dru Smith,Knee Injury,2024-11-26,2024-11-27,1,Knee
 Duane Washington Jr.,Right Thumb Injury,2024-02-08,2024-02-12,4,Wrist/Hand/Finger
 Duncan Robinson,Concussion Protocol,2024-01-30,2024-02-06,7,Head
 Duncan Robinson,Back Injury,2024-03-19,2024-03-31,12,Back/Spine
 Duncan Robinson,Right Foot Injury,2024-12-29,2025-01-01,3,Foot/Toe
 Duncan Robinson,Sprained Right Thumb,2023-11-24,2023-11-28,4,Wrist/Hand/Finger
 Duop Reath,Right Knee Tendinitis,2024-02-10,2024-02-13,3,Knee
 Dwight Powell,Illness,2023-10-25,2023-10-27,2,General Illness
 Dwight Powell,Left Eye Injury,2024-01-24,2024-01-29,5,Face/Nose
 Dyson Daniels,Illness,2024-12-28,2025-01-01,4,General Illness
 Dyson Daniels,Surgery On Left Knee,2024-02-15,2024-03-30,44,Knee
 Dyson Daniels,Strained Right Hip Flexor,2024-10-29,2024-11-03,5,Hip/Groin
 Edrice Adebayo / Bam Adebayo,Bruised Lower Back,2025-01-13,2025-01-15,2,Back/Spine
 Edrice Adebayo / Bam Adebayo,Bruised Left Hip,2023-12-01,2023-12-17,16,Hip/Groin
 Edrice Adebayo / Bam Adebayo,Bruised/Sore Left Hip,2023-11-25,2023-11-28,3,Hip/Groin
 Edrice Adebayo / Bam Adebayo,Bruised Hip,2023-11-22,2023-11-24,2,Hip/Groin
 Edrice Adebayo / Bam Adebayo,Bruised Lower Back,2024-03-20,2024-03-22,2,Back/Spine
 Edrice Adebayo / Bam Adebayo,Hip Injury,2023-10-30,2023-11-01,2,Hip/Groin
 Eric Gordon,Left Groin Injury,2024-02-25,2024-03-03,7,Hip/Groin
 Eric Gordon,Migraine Headache,2024-04-14,2024-04-19,5,Head
 Eric Gordon,Oral Surgery,2024-12-22,2025-01-01,10,Medical/Conditioning
 Eric Gordon,Knee Injury,2025-02-02,2025-02-05,3,Knee
 Eric Gordon,Bruised Left Knee,2024-03-10,2024-03-15,5,Knee
 Eric Gordon,Sore Right Knee,2024-01-05,2024-01-08,3,Knee
 Eric Gordon,Sore Right Wrist,2024-01-22,2024-01-26,4,Wrist/Hand/Finger
 Eric Gordon,Sore Right Calf,2023-12-13,2023-12-17,4,Calf/Shin
 Eric Gordon,Bruised Right Knee,2023-12-02,2023-12-05,3,Knee
 Eric Gordon,Sore Left Shoulder,2023-11-12,2023-11-15,3,Shoulder
 Ersan Ilyasova,Illness,2015-02-20,2015-02-21,1,General Illness
 Eugene Omoruyi,Concussion,2023-12-12,2023-12-15,3,Head
 Eugene Omoruyi,Sprained Left Ankle,2024-03-18,2024-04-01,14,Ankle
 Evan Fournier,Illness,2023-12-05,2023-12-07,2,General Illness
 Evan Fournier,Right Ankle Injury,2023-11-18,2023-11-24,6,Ankle
 Evan Fournier,Sore Right Knee,2024-04-06,2024-04-09,3,Knee
 Evan Mobley,Strained Right Calf,2025-01-18,2025-01-25,7,Calf/Shin
 Evan Mobley,Illness,2024-11-15,2024-11-17,2,General Illness
 Evan Mobley,Sprained Left Ankle,2024-03-06,2024-03-24,18,Ankle
 Evan Mobley,Left Knee Injury,2024-02-01,2024-02-02,1,Knee
 Evan Mobley,Surgery On Left Knee,2023-12-15,2024-01-29,45,Knee
 Evan Mobley,Sprained Left Ankle,2024-12-13,2024-12-16,3,Ankle
 Frank Ntilikina,Right Hip Impingement,2024-02-07,2024-02-08,1,Hip/Groin
 Frank Ntilikina,Fractured Tibia In Leg,2023-10-21,2024-01-17,88,Face/Nose
 Frank Ntilikina,Left Hip Injury,2024-01-27,2024-01-29,2,Hip/Groin
 Franz Wagner,Torn Right Oblique Muscle,2024-12-07,2025-01-23,47,Abdomen/Core
 Franz Wagner,Sprained Right Ankle,2024-04-09,2024-04-12,3,Ankle
 Franz Wagner,Sprained Right Ankle,2024-01-05,2024-01-21,16,Ankle
 Fred VanVleet,Sore Left Hamstring,2024-11-11,2024-11-13,2,Thigh
 Fred VanVleet,Tightness In Lower Back,2024-01-21,2024-01-23,2,Back/Spine
 Fred VanVleet,Sprained Left Thumb,2023-11-29,2023-12-01,2,Wrist/Hand/Finger
 Fred VanVleet,Bruised Right Knee,2024-12-08,2024-12-10,2,Knee
 Fred VanVleet,Strained Left Adductor,2024-02-05,2024-02-21,16,Other/Unspecified
 Furkan Korkmaz,Illness,2024-01-02,2024-01-09,7,General Illness
 Gabe Vincent,Sprained Left Ankle,2023-05-25,2023-05-27,2,Ankle
 Gabe Vincent,Left Knee Injury,2024-04-01,2024-04-03,2,Knee
 Gabe Vincent,Left Knee Injury,2024-04-07,2024-04-08,1,Knee
 Gabe Vincent,Strained Left Oblique,2024-12-31,2025-01-07,7,Abdomen/Core
 Gabe Vincent,Sore Left Knee,2025-01-27,2025-02-01,5,Knee
 Gabe Vincent,Sore Left Knee,2023-11-01,2023-12-20,49,Knee
 Gabe Vincent,Surgery On Left Knee,2023-12-25,2024-03-31,97,Knee
 Garrett Temple,Sprained Right Ankle,2023-12-27,2024-01-01,5,Ankle
 Garrett Temple,Back Spasms,2024-11-06,2024-11-12,6,Back/Spine
 Garrison Mathews,Sprained Left Ankle,2024-01-09,2024-01-12,3,Ankle
 Gary Harris,Hamstring Injury,2024-11-26,2024-12-27,31,Thigh
 Gary Harris,Strained Left Hamstring,2025-01-03,2025-01-30,27,Thigh
 Gary Harris,Right Calf Injury,2024-02-25,2024-02-26,1,Calf/Shin
 Gary Harris,Right Foot Injury,2024-04-10,2024-04-12,2,Foot/Toe
 Gary Harris,Plantar Fasciitis In Right Foot,2024-03-30,2024-03-31,1,Foot/Toe
 Gary Harris,Strained Right Hamstring,2024-05-03,2024-05-05,2,Thigh
 Gary Harris,Strained Right Foot,2024-03-23,2024-03-28,5,Foot/Toe
 Gary Harris,Right Calf Injury,2024-02-14,2024-02-21,7,Calf/Shin
 Gary Harris,Strained Right Calf,2024-01-04,2024-02-02,29,Calf/Shin
 Gary Harris,Strained Right Calf,2023-12-27,2023-12-31,4,Calf/Shin
 Gary Harris,Strained Right Groin,2023-11-04,2023-11-15,11,Hip/Groin
 Gary Neal,Unknown,2015-02-11,2015-02-20,9,Other/Unspecified
 Gary Payton II,Illness,2023-04-20,2023-04-23,3,General Illness
 Gary Payton II,Sprained Left Ankle,2023-11-17,2023-11-24,7,Ankle
 Gary Payton II,Strained Right Calf,2023-11-29,2023-12-29,30,Calf/Shin
 Gary Payton II,Illness,2023-11-08,2023-11-10,2,General Illness
 Gary Payton II,Strained Left Hamstring,2024-01-03,2024-02-09,37,Thigh
 Gary Payton II,Illness,2024-02-22,2024-02-23,1,General Illness
 Gary Payton II,Illness,2024-03-09,2024-03-10,1,General Illness
 Gary Payton II,Bruised Left Calf,2024-12-23,2024-12-25,2,Calf/Shin
 Gary Payton II,Strained Left Calf,2024-12-26,2025-01-15,20,Calf/Shin
 Gary Trent Jr.,Strained Left Hip Flexor,2025-01-12,2025-01-17,5,Hip/Groin
 Gary Trent Jr.,Illness,2024-01-15,2024-01-17,2,General Illness
 Gary Trent Jr.,Bruised Left Quadriceps,2024-01-05,2024-01-07,2,Thigh
 Gary Trent Jr.,Back Injury,2024-11-08,2024-11-12,4,Back/Spine
